id	filmid	szemelyid	megnevezes
9985	437	38	színész
9986	404	1006	színész
9988	334	1704	színész
9991	332	248	színész
9994	429	667	színész
9995	335	1577	forgatókönyvíró
9996	316	243	színész
9997	445	311	színész
9998	339	709	rendező
9999	181	1161	színész
10000	74	56	színész
10002	370	1074	színész
10003	120	723	színész
10004	101	744	színész
10005	39	1636	színész
10008	404	1418	színész
10010	96	1096	színész
10014	49	725	színész
10015	350	594	színész
10017	317	1396	színész
10019	323	1012	színész
10021	417	188	színész
10022	94	221	színész
10023	171	188	színész
10025	384	248	színész
10026	358	1706	színész
10027	195	524	színész
10028	54	340	színész
10029	423	1415	színész
10031	72	757	színész
10032	464	1397	színész
10033	381	1557	forgatókönyvíró
10034	151	883	színész
10035	87	1472	színész
10039	390	931	forgatókönyvíró
10040	446	132	színész
10041	52	1285	színész
10042	357	1778	színész
10043	143	1634	színész
10044	457	1547	színész
10045	457	522	színész
10049	85	1060	színész
10052	133	416	színész
10054	18	320	forgatókönyvíró
10056	372	1225	operatőr
10057	203	1778	színész
10058	67	767	forgatókönyvíró
10059	106	901	színész
10064	194	787	színész
10065	413	1674	színész
10067	363	1096	színész
10069	105	195	színész
10070	338	587	színész
10071	149	744	színész
10073	8	912	színész
10074	2	461	színész
10075	161	252	forgatókönyvíró
10078	606	342	színész
10079	197	581	rendező
10082	388	587	színész
10083	16	518	színész
10084	116	871	színész
10086	33	1096	színész
10089	383	1610	színész
10090	429	754	színész
10091	182	643	színész
10092	25	745	színész
10094	143	596	rendező
10095	130	862	színész
10096	39	152	rendező
10097	22	1097	színész
10098	194	581	rendező
10101	349	1423	rendező
10102	438	603	színész
10106	324	461	színész
10108	84	106	színész
10109	466	943	színész
10110	385	1006	színész
10112	124	1415	színész
10113	353	1397	színész
10115	456	435	színész
10116	9	585	színész
10117	10	592	színész
10118	183	883	színész
10119	370	881	színész
10122	84	603	színész
10123	175	1367	színész
10128	329	753	színész
10130	364	991	színész
10131	24	25	színész
10132	413	385	színész
10134	433	1074	színész
10137	53	587	színész
10138	368	644	színész
10141	34	1225	operatőr
10143	321	1225	operatőr
10146	438	248	színész
10149	203	416	színész
10150	334	1225	operatőr
10151	23	1399	operatőr
10153	62	873	színész
10157	408	1020	színész
10158	394	1547	színész
10159	365	177	színész
10160	147	1472	színész
10161	351	461	színész
10162	122	3	rendező
10163	305	883	színész
10164	52	674	színész
10165	164	1111	színész
10166	308	1610	színész
10168	57	1225	operatőr
10169	96	873	színész
10170	28	694	színész
10171	131	564	színész
10172	372	955	színész
10174	329	1125	színész
10176	58	298	rendező
10178	105	461	színész
10180	110	1017	operatőr
10181	191	1353	színész
10186	64	1547	színész
10187	301	862	színész
10188	378	1342	színész
10189	402	62	színész
10190	161	592	színész
10193	438	864	forgatókönyvíró
10194	317	862	színész
10196	138	555	forgatókönyvíró
10198	103	1616	színész
10199	460	1367	színész
10200	312	885	operatőr
10202	82	1192	színész
10203	201	237	rendező
10204	473	1674	színész
10206	346	1060	színész
10207	192	1557	forgatókönyvíró
10209	113	38	színész
10211	319	1430	színész
10212	306	1424	színész
10213	19	945	forgatókönyvíró
10214	130	1396	színész
10215	341	1225	operatőr
10217	81	603	színész
10218	194	883	színész
10219	119	1478	színész
10221	30	195	színész
10222	441	883	színész
10223	435	311	színész
10224	463	887	operatőr
10225	361	159	rendező
10227	96	1634	színész
10231	350	1471	forgatókönyvíró
10232	355	121	színész
10233	324	1415	színész
10236	173	248	színész
10239	38	1060	színész
10240	85	1225	operatőr
10241	119	1049	színész
10242	414	305	színész
10243	174	1490	színész
10246	427	102	rendező
10247	347	1749	színész
10248	355	1579	operatőr
10252	382	1091	színész
10254	354	881	színész
10255	58	1060	színész
